beta_1,beta_2,beta_3,init_quality,accuracy
0.48,0.16,0.36,0.5,0.83023544
0.48,0.16,0.36,0.55,0.83023544
0.52,0.04,0.44,0.5,0.83023544
0.52,0.12,0.36,0.65,0.83023544
0.52,0.12,0.36,0.7,0.83023544
0.52,0.12,0.36,0.75,0.83023544
0.52,0.12,0.36,0.8,0.83023544
0.52,0.12,0.36,0.85,0.83023544
0.52,0.12,0.36,0.9,0.83023544
0.52,0.12,0.36,0.95,0.83023544
0.56,0.08,0.36,0.5,0.83023544
0.56,0.08,0.36,0.55,0.83023544
0.56,0.08,0.36,0.6,0.83023544
0.56,0.08,0.36,0.65,0.83023544
0.56,0.08,0.36,0.7,0.83023544
0.56,0.16,0.28,0.5,0.83023544
0.56,0.2,0.24,0.5,0.83023544
0.6,0.04,0.36,0.5,0.83023544
0.6,0.04,0.36,0.55,0.83023544
0.6,0.04,0.36,0.6,0.83023544
0.6,0.04,0.36,0.65,0.83023544
0.6,0.04,0.36,0.7,0.83023544
0.6,0.08,0.32,0.5,0.83023544
0.6,0.12,0.28,0.5,0.83023544
0.6,0.16,0.24,0.9,0.83023544
0.64,0,0.36,0.5,0.83023544
0.64,0,0.36,0.55,0.83023544
0.64,0,0.36,0.6,0.83023544
0.64,0,0.36,0.65,0.83023544
0.64,0.04,0.32,0.5,0.83023544
0.64,0.08,0.28,0.85,0.83023544
0.64,0.08,0.28,0.9,0.83023544
0.68,0,0.32,0.5,0.83023544
0.68,0,0.32,0.55,0.83023544
0.68,0.04,0.28,0.85,0.83023544
0.68,0.04,0.28,0.9,0.83023544
0.72,0,0.28,0.65,0.83023544
0.72,0,0.28,0.8,0.83023544
0.72,0,0.28,0.85,0.83023544
0.72,0,0.28,0.9,0.83023544
0.72,0,0.28,0.95,0.83023544
0.76,0,0.24,0.8,0.83023544
0.76,0,0.24,0.85,0.83023544
0.76,0,0.24,0.9,0.83023544
0.76,0,0.24,0.95,0.83023544
0.04,0.2,0.76,0.5,0.828996283
0.04,0.2,0.76,0.55,0.828996283
0.08,0.16,0.76,0.95,0.828996283
0.08,0.2,0.72,0.5,0.828996283
0.08,0.2,0.72,0.55,0.828996283
0.08,0.2,0.72,0.6,0.828996283
0.12,0.16,0.72,0.85,0.828996283
0.12,0.16,0.72,0.9,0.828996283
0.12,0.16,0.72,0.95,0.828996283
0.12,0.2,0.68,0.5,0.828996283
0.12,0.2,0.68,0.55,0.828996283
0.24,0.16,0.6,0.75,0.828996283
0.24,0.16,0.6,0.8,0.828996283
0.24,0.16,0.6,0.85,0.828996283
0.28,0.16,0.56,0.75,0.828996283
0.28,0.16,0.56,0.8,0.828996283
0.28,0.16,0.56,0.85,0.828996283
0.32,0.12,0.56,0.7,0.828996283
0.32,0.12,0.56,0.75,0.828996283
0.36,0.12,0.52,0.5,0.828996283
0.36,0.12,0.52,0.55,0.828996283
0.36,0.12,0.52,0.7,0.828996283
0.36,0.12,0.52,0.75,0.828996283
0.36,0.12,0.52,0.8,0.828996283
0.4,0.12,0.48,0.55,0.828996283
0.4,0.12,0.48,0.8,0.828996283
0.4,0.12,0.48,0.85,0.828996283
0.4,0.12,0.48,0.9,0.828996283
0.4,0.12,0.48,0.95,0.828996283
0.4,0.16,0.44,0.5,0.828996283
0.4,0.16,0.44,0.55,0.828996283
0.4,0.16,0.44,0.6,0.828996283
0.4,0.16,0.44,0.65,0.828996283
0.4,0.16,0.44,0.7,0.828996283
0.4,0.16,0.44,0.75,0.828996283
0.4,0.16,0.44,0.8,0.828996283
0.4,0.16,0.44,0.85,0.828996283
0.4,0.16,0.44,0.9,0.828996283
0.4,0.16,0.44,0.95,0.828996283
0.44,0.12,0.44,0.65,0.828996283
0.44,0.12,0.44,0.7,0.828996283
0.44,0.16,0.4,0.5,0.828996283
0.44,0.16,0.4,0.7,0.828996283
0.44,0.16,0.4,0.75,0.828996283
0.44,0.16,0.4,0.8,0.828996283
0.44,0.2,0.36,0.65,0.828996283
0.44,0.2,0.36,0.7,0.828996283
0.44,0.2,0.36,0.85,0.828996283
0.44,0.2,0.36,0.9,0.828996283
0.48,0.16,0.36,0.6,0.828996283
0.48,0.16,0.36,0.65,0.828996283
0.48,0.16,0.36,0.7,0.828996283
0.48,0.16,0.36,0.75,0.828996283
0.48,0.16,0.36,0.8,0.828996283
0.48,0.16,0.36,0.85,0.828996283
0.52,0.12,0.36,0.55,0.828996283
0.52,0.12,0.36,0.6,0.828996283
0.52,0.16,0.32,0.5,0.828996283
0.52,0.16,0.32,0.9,0.828996283
0.52,0.16,0.32,0.95,0.828996283
0.56,0.12,0.32,0.55,0.828996283
0.56,0.12,0.32,0.9,0.828996283
0.56,0.16,0.28,0.55,0.828996283
0.56,0.16,0.28,0.9,0.828996283
0.56,0.2,0.24,0.55,0.828996283
0.6,0.08,0.32,0.55,0.828996283
0.6,0.08,0.32,0.6,0.828996283
0.6,0.08,0.32,0.9,0.828996283
0.6,0.12,0.28,0.55,0.828996283
0.6,0.12,0.28,0.65,0.828996283
0.6,0.12,0.28,0.9,0.828996283
0.6,0.16,0.24,0.5,0.828996283
0.6,0.16,0.24,0.55,0.828996283
0.6,0.16,0.24,0.6,0.828996283
0.6,0.16,0.24,0.95,0.828996283
0.64,0.04,0.32,0.55,0.828996283
0.64,0.04,0.32,0.6,0.828996283
0.64,0.04,0.32,0.85,0.828996283
0.64,0.04,0.32,0.9,0.828996283
0.64,0.08,0.28,0.5,0.828996283
0.64,0.08,0.28,0.55,0.828996283
0.64,0.08,0.28,0.6,0.828996283
0.64,0.08,0.28,0.65,0.828996283
0.64,0.08,0.28,0.7,0.828996283
0.64,0.08,0.28,0.95,0.828996283
0.64,0.12,0.24,0.5,0.828996283
0.64,0.12,0.24,0.85,0.828996283
0.64,0.12,0.24,0.9,0.828996283
0.68,0,0.32,0.6,0.828996283
0.68,0,0.32,0.85,0.828996283
0.68,0,0.32,0.9,0.828996283
0.68,0,0.32,0.95,0.828996283
0.68,0.04,0.28,0.5,0.828996283
0.68,0.04,0.28,0.55,0.828996283
0.68,0.04,0.28,0.6,0.828996283
0.68,0.04,0.28,0.65,0.828996283
0.68,0.04,0.28,0.7,0.828996283
0.68,0.04,0.28,0.95,0.828996283
0.68,0.08,0.24,0.5,0.828996283
0.68,0.08,0.24,0.85,0.828996283
0.68,0.08,0.24,0.9,0.828996283
0.68,0.12,0.2,0.5,0.828996283
0.68,0.12,0.2,0.55,0.828996283
0.68,0.12,0.2,0.85,0.828996283
0.68,0.12,0.2,0.9,0.828996283
0.72,0,0.28,0.5,0.828996283
0.72,0,0.28,0.55,0.828996283
0.72,0,0.28,0.6,0.828996283
0.72,0,0.28,0.7,0.828996283
0.72,0.04,0.24,0.5,0.828996283
0.72,0.04,0.24,0.85,0.828996283
0.72,0.04,0.24,0.9,0.828996283
0.72,0.04,0.24,0.95,0.828996283
0.72,0.08,0.2,0.5,0.828996283
0.72,0.08,0.2,0.55,0.828996283
0.72,0.08,0.2,0.6,0.828996283
0.72,0.08,0.2,0.85,0.828996283
0.72,0.08,0.2,0.9,0.828996283
0.72,0.12,0.16,0.85,0.828996283
0.76,0,0.24,0.5,0.828996283
0.76,0,0.24,0.55,0.828996283
0.76,0.04,0.2,0.5,0.828996283
0.76,0.04,0.2,0.55,0.828996283
0.76,0.04,0.2,0.6,0.828996283
0.76,0.04,0.2,0.85,0.828996283
0.76,0.04,0.2,0.9,0.828996283
0.76,0.08,0.16,0.5,0.828996283
0.76,0.08,0.16,0.55,0.828996283
0.76,0.08,0.16,0.6,0.828996283
0.76,0.08,0.16,0.65,0.828996283
0.76,0.08,0.16,0.85,0.828996283
0.76,0.08,0.16,0.9,0.828996283
0.76,0.16,0.08,0.9,0.828996283
0.76,0.16,0.08,0.95,0.828996283
0.76,0.2,0.04,0.95,0.828996283
0.8,0,0.2,0.5,0.828996283
0.8,0,0.2,0.55,0.828996283
0.8,0,0.2,0.6,0.828996283
0.8,0,0.2,0.65,0.828996283
0.8,0,0.2,0.8,0.828996283
0.8,0,0.2,0.85,0.828996283
0.8,0,0.2,0.9,0.828996283
0.8,0,0.2,0.95,0.828996283
0.8,0.04,0.16,0.5,0.828996283
0.8,0.04,0.16,0.55,0.828996283
0.8,0.04,0.16,0.6,0.828996283
0.8,0.04,0.16,0.65,0.828996283
0.8,0.04,0.16,0.85,0.828996283
0.8,0.04,0.16,0.9,0.828996283
0.8,0.04,0.16,0.95,0.828996283
0.8,0.12,0.08,0.9,0.828996283
0.8,0.12,0.08,0.95,0.828996283
0.8,0.16,0.04,0.95,0.828996283
0.84,0,0.16,0.5,0.828996283
0.84,0,0.16,0.55,0.828996283
0.84,0,0.16,0.6,0.828996283
0.84,0,0.16,0.65,0.828996283
0.84,0,0.16,0.8,0.828996283
0.84,0,0.16,0.85,0.828996283
0.84,0,0.16,0.9,0.828996283
0.84,0,0.16,0.95,0.828996283
0.08,0.2,0.72,0.65,0.827757125
0.12,0.2,0.68,0.6,0.827757125
0.16,0.2,0.64,0.5,0.827757125
0.32,0.16,0.52,0.8,0.827757125
0.32,0.16,0.52,0.85,0.827757125
0.32,0.16,0.52,0.9,0.827757125
0.32,0.16,0.52,0.95,0.827757125
0.36,0.12,0.52,0.6,0.827757125
0.36,0.12,0.52,0.65,0.827757125
0.36,0.12,0.52,0.95,0.827757125
0.36,0.16,0.48,0.5,0.827757125
0.36,0.16,0.48,0.8,0.827757125
0.36,0.16,0.48,0.85,0.827757125
0.36,0.16,0.48,0.9,0.827757125
0.36,0.16,0.48,0.95,0.827757125
0.4,0.2,0.4,0.75,0.827757125
0.4,0.2,0.4,0.8,0.827757125
0.4,0.2,0.4,0.85,0.827757125
0.44,0.16,0.4,0.95,0.827757125
0.44,0.2,0.36,0.5,0.827757125
0.44,0.2,0.36,0.55,0.827757125
0.44,0.2,0.36,0.6,0.827757125
0.44,0.2,0.36,0.75,0.827757125
0.44,0.2,0.36,0.8,0.827757125
0.44,0.2,0.36,0.95,0.827757125
0.44,0.24,0.32,0.9,0.827757125
0.44,0.24,0.32,0.95,0.827757125
0.44,0.28,0.28,0.5,0.827757125
0.44,0.28,0.28,0.55,0.827757125
0.44,0.28,0.28,0.6,0.827757125
0.48,0.16,0.36,0.9,0.827757125
0.48,0.16,0.36,0.95,0.827757125
0.48,0.2,0.32,0.5,0.827757125
0.48,0.2,0.32,0.55,0.827757125
0.48,0.2,0.32,0.6,0.827757125
0.48,0.2,0.32,0.9,0.827757125
0.48,0.2,0.32,0.95,0.827757125
0.52,0.16,0.32,0.7,0.827757125
0.52,0.16,0.32,0.75,0.827757125
0.52,0.16,0.32,0.8,0.827757125
0.52,0.16,0.32,0.85,0.827757125
0.52,0.2,0.28,0.5,0.827757125
0.52,0.2,0.28,0.55,0.827757125
0.52,0.2,0.28,0.65,0.827757125
0.52,0.2,0.28,0.7,0.827757125
0.52,0.2,0.28,0.75,0.827757125
0.52,0.2,0.28,0.8,0.827757125
0.52,0.2,0.28,0.85,0.827757125
0.52,0.2,0.28,0.9,0.827757125
0.52,0.2,0.28,0.95,0.827757125
0.52,0.24,0.24,0.6,0.827757125
0.52,0.24,0.24,0.65,0.827757125
0.56,0.12,0.32,0.6,0.827757125
0.56,0.12,0.32,0.65,0.827757125
0.56,0.12,0.32,0.7,0.827757125
0.56,0.12,0.32,0.75,0.827757125
0.56,0.12,0.32,0.8,0.827757125
0.56,0.12,0.32,0.85,0.827757125
0.56,0.12,0.32,0.95,0.827757125
0.56,0.16,0.28,0.6,0.827757125
0.56,0.16,0.28,0.65,0.827757125
0.56,0.16,0.28,0.7,0.827757125
0.56,0.16,0.28,0.75,0.827757125
0.56,0.16,0.28,0.8,0.827757125
0.56,0.16,0.28,0.85,0.827757125
0.56,0.16,0.28,0.95,0.827757125
0.56,0.2,0.24,0.6,0.827757125
0.56,0.2,0.24,0.65,0.827757125
0.56,0.2,0.24,0.7,0.827757125
0.6,0.08,0.32,0.65,0.827757125
0.6,0.08,0.32,0.7,0.827757125
0.6,0.08,0.32,0.75,0.827757125
0.6,0.08,0.32,0.8,0.827757125
0.6,0.08,0.32,0.85,0.827757125
0.6,0.08,0.32,0.95,0.827757125
0.6,0.12,0.28,0.6,0.827757125
0.6,0.12,0.28,0.7,0.827757125
0.6,0.12,0.28,0.75,0.827757125
0.6,0.12,0.28,0.8,0.827757125
0.6,0.12,0.28,0.85,0.827757125
0.6,0.12,0.28,0.95,0.827757125
0.64,0.04,0.32,0.65,0.827757125
0.64,0.04,0.32,0.7,0.827757125
0.64,0.04,0.32,0.75,0.827757125
0.64,0.04,0.32,0.8,0.827757125
0.64,0.04,0.32,0.95,0.827757125
0.64,0.08,0.28,0.75,0.827757125
0.64,0.08,0.28,0.8,0.827757125
0.64,0.12,0.24,0.55,0.827757125
0.64,0.12,0.24,0.6,0.827757125
0.64,0.12,0.24,0.65,0.827757125
0.64,0.12,0.24,0.8,0.827757125
0.64,0.12,0.24,0.95,0.827757125
0.64,0.16,0.2,0.5,0.827757125
0.68,0,0.32,0.65,0.827757125
0.68,0,0.32,0.7,0.827757125
0.68,0,0.32,0.75,0.827757125
0.68,0,0.32,0.8,0.827757125
0.68,0.04,0.28,0.75,0.827757125
0.68,0.04,0.28,0.8,0.827757125
0.68,0.08,0.24,0.55,0.827757125
0.68,0.08,0.24,0.6,0.827757125
0.68,0.08,0.24,0.65,0.827757125
0.68,0.08,0.24,0.7,0.827757125
0.68,0.08,0.24,0.95,0.827757125
0.68,0.12,0.2,0.6,0.827757125
0.68,0.12,0.2,0.65,0.827757125
0.68,0.12,0.2,0.7,0.827757125
0.68,0.16,0.16,0.5,0.827757125
0.68,0.16,0.16,0.55,0.827757125
0.68,0.16,0.16,0.6,0.827757125
0.68,0.16,0.16,0.9,0.827757125
0.72,0,0.28,0.75,0.827757125
0.72,0.04,0.24,0.55,0.827757125
0.72,0.04,0.24,0.6,0.827757125
0.72,0.04,0.24,0.65,0.827757125
0.72,0.04,0.24,0.7,0.827757125
0.72,0.08,0.2,0.65,0.827757125
0.72,0.08,0.2,0.7,0.827757125
0.72,0.12,0.16,0.5,0.827757125
0.72,0.12,0.16,0.55,0.827757125
0.72,0.12,0.16,0.6,0.827757125
0.72,0.12,0.16,0.65,0.827757125
0.72,0.12,0.16,0.9,0.827757125
0.72,0.12,0.16,0.95,0.827757125
0.72,0.16,0.12,0.9,0.827757125
0.72,0.16,0.12,0.95,0.827757125
0.76,0,0.24,0.6,0.827757125
0.76,0,0.24,0.65,0.827757125
0.76,0,0.24,0.7,0.827757125
0.76,0.04,0.2,0.65,0.827757125
0.76,0.04,0.2,0.7,0.827757125
0.76,0.04,0.2,0.8,0.827757125
0.76,0.04,0.2,0.95,0.827757125
0.76,0.08,0.16,0.7,0.827757125
0.76,0.08,0.16,0.75,0.827757125
0.76,0.08,0.16,0.8,0.827757125
0.76,0.08,0.16,0.95,0.827757125
0.76,0.12,0.12,0.5,0.827757125
0.76,0.12,0.12,0.55,0.827757125
0.76,0.12,0.12,0.6,0.827757125
0.76,0.12,0.12,0.65,0.827757125
0.76,0.12,0.12,0.7,0.827757125
0.76,0.12,0.12,0.75,0.827757125
0.76,0.12,0.12,0.8,0.827757125
0.76,0.12,0.12,0.85,0.827757125
0.76,0.12,0.12,0.9,0.827757125
0.76,0.12,0.12,0.95,0.827757125
0.76,0.16,0.08,0.7,0.827757125
0.76,0.16,0.08,0.75,0.827757125
0.76,0.16,0.08,0.8,0.827757125
0.76,0.16,0.08,0.85,0.827757125
0.8,0,0.2,0.7,0.827757125
0.8,0.04,0.16,0.7,0.827757125
0.8,0.04,0.16,0.75,0.827757125
0.8,0.04,0.16,0.8,0.827757125
0.8,0.08,0.12,0.5,0.827757125
0.8,0.08,0.12,0.55,0.827757125
0.8,0.08,0.12,0.6,0.827757125
0.8,0.08,0.12,0.65,0.827757125
0.8,0.08,0.12,0.7,0.827757125
0.8,0.08,0.12,0.75,0.827757125
0.8,0.08,0.12,0.8,0.827757125
0.8,0.08,0.12,0.85,0.827757125
0.8,0.08,0.12,0.9,0.827757125
0.8,0.08,0.12,0.95,0.827757125
0.8,0.12,0.08,0.7,0.827757125
0.8,0.12,0.08,0.75,0.827757125
0.8,0.12,0.08,0.8,0.827757125
0.8,0.12,0.08,0.85,0.827757125
0.84,0,0.16,0.7,0.827757125
0.84,0,0.16,0.75,0.827757125
0.84,0.04,0.12,0.5,0.827757125
0.84,0.04,0.12,0.55,0.827757125
0.84,0.04,0.12,0.6,0.827757125
0.84,0.04,0.12,0.65,0.827757125
0.84,0.04,0.12,0.7,0.827757125
0.84,0.04,0.12,0.75,0.827757125
0.84,0.04,0.12,0.8,0.827757125
0.84,0.04,0.12,0.85,0.827757125
0.84,0.04,0.12,0.9,0.827757125
0.84,0.04,0.12,0.95,0.827757125
0.88,0,0.12,0.5,0.827757125
0.88,0,0.12,0.55,0.827757125
0.88,0,0.12,0.6,0.827757125
0.88,0,0.12,0.65,0.827757125
0.88,0,0.12,0.7,0.827757125
0.88,0,0.12,0.75,0.827757125
0.88,0,0.12,0.8,0.827757125
0.88,0,0.12,0.85,0.827757125
0.88,0,0.12,0.9,0.827757125
0.88,0,0.12,0.95,0.827757125
0,0.2,0.8,0.5,0.826517968
0,0.2,0.8,0.55,0.826517968
0,0.2,0.8,0.6,0.826517968
0,0.2,0.8,0.65,0.826517968
0,0.2,0.8,0.7,0.826517968
0,0.2,0.8,0.75,0.826517968
0,0.2,0.8,0.8,0.826517968
0,0.2,0.8,0.85,0.826517968
0,0.2,0.8,0.9,0.826517968
0,0.2,0.8,0.95,0.826517968
0.04,0.2,0.76,0.6,0.826517968
0.04,0.2,0.76,0.65,0.826517968
0.04,0.2,0.76,0.7,0.826517968
0.04,0.2,0.76,0.75,0.826517968
0.04,0.2,0.76,0.8,0.826517968
0.04,0.2,0.76,0.85,0.826517968
0.12,0.2,0.68,0.65,0.826517968
0.16,0.2,0.64,0.55,0.826517968
0.2,0.2,0.6,0.5,0.826517968
0.24,0.2,0.56,0.5,0.826517968
0.24,0.2,0.56,0.55,0.826517968
0.24,0.2,0.56,0.6,0.826517968
0.28,0.2,0.52,0.5,0.826517968
0.28,0.2,0.52,0.55,0.826517968
0.28,0.2,0.52,0.6,0.826517968
0.28,0.2,0.52,0.65,0.826517968
0.32,0.16,0.52,0.5,0.826517968
0.32,0.16,0.52,0.55,0.826517968
0.32,0.16,0.52,0.65,0.826517968
0.32,0.16,0.52,0.7,0.826517968
0.32,0.16,0.52,0.75,0.826517968
0.32,0.2,0.48,0.5,0.826517968
0.36,0.16,0.48,0.55,0.826517968
0.36,0.16,0.48,0.6,0.826517968
0.36,0.16,0.48,0.65,0.826517968
0.36,0.16,0.48,0.7,0.826517968
0.36,0.16,0.48,0.75,0.826517968
0.36,0.2,0.44,0.5,0.826517968
0.36,0.2,0.44,0.55,0.826517968
0.36,0.2,0.44,0.8,0.826517968
0.36,0.2,0.44,0.85,0.826517968
0.36,0.2,0.44,0.9,0.826517968
0.36,0.2,0.44,0.95,0.826517968
0.4,0.2,0.4,0.5,0.826517968
0.4,0.2,0.4,0.55,0.826517968
0.4,0.2,0.4,0.6,0.826517968
0.4,0.2,0.4,0.65,0.826517968
0.4,0.2,0.4,0.7,0.826517968
0.4,0.24,0.36,0.75,0.826517968
0.4,0.24,0.36,0.8,0.826517968
0.4,0.24,0.36,0.85,0.826517968
0.4,0.32,0.28,0.55,0.826517968
0.4,0.32,0.28,0.6,0.826517968
0.4,0.32,0.28,0.65,0.826517968
0.4,0.32,0.28,0.7,0.826517968
0.44,0.24,0.32,0.5,0.826517968
0.44,0.24,0.32,0.55,0.826517968
0.44,0.24,0.32,0.6,0.826517968
0.44,0.24,0.32,0.65,0.826517968
0.44,0.24,0.32,0.75,0.826517968
0.44,0.24,0.32,0.8,0.826517968
0.44,0.24,0.32,0.85,0.826517968
0.44,0.28,0.28,0.65,0.826517968
0.44,0.28,0.28,0.7,0.826517968
0.44,0.28,0.28,0.75,0.826517968
0.44,0.28,0.28,0.8,0.826517968
0.44,0.32,0.24,0.9,0.826517968
0.44,0.32,0.24,0.95,0.826517968
0.48,0.2,0.32,0.65,0.826517968
0.48,0.2,0.32,0.7,0.826517968
0.48,0.2,0.32,0.75,0.826517968
0.48,0.2,0.32,0.8,0.826517968
0.48,0.2,0.32,0.85,0.826517968
0.48,0.24,0.28,0.5,0.826517968
0.48,0.24,0.28,0.55,0.826517968
0.48,0.24,0.28,0.65,0.826517968
0.48,0.24,0.28,0.7,0.826517968
0.48,0.24,0.28,0.75,0.826517968
0.48,0.24,0.28,0.8,0.826517968
0.48,0.24,0.28,0.95,0.826517968
0.52,0.16,0.32,0.55,0.826517968
0.52,0.16,0.32,0.6,0.826517968
0.52,0.16,0.32,0.65,0.826517968
0.52,0.2,0.28,0.6,0.826517968
0.52,0.24,0.24,0.5,0.826517968
0.52,0.24,0.24,0.55,0.826517968
0.52,0.24,0.24,0.95,0.826517968
0.56,0.2,0.24,0.75,0.826517968
0.56,0.2,0.24,0.9,0.826517968
0.56,0.2,0.24,0.95,0.826517968
0.6,0.16,0.24,0.65,0.826517968
0.6,0.16,0.24,0.7,0.826517968
0.6,0.16,0.24,0.75,0.826517968
0.6,0.16,0.24,0.85,0.826517968
0.6,0.2,0.2,0.5,0.826517968
0.6,0.2,0.2,0.55,0.826517968
0.6,0.2,0.2,0.6,0.826517968
0.6,0.2,0.2,0.9,0.826517968
0.64,0.12,0.24,0.7,0.826517968
0.64,0.12,0.24,0.75,0.826517968
0.64,0.16,0.2,0.55,0.826517968
0.64,0.16,0.2,0.6,0.826517968
0.64,0.16,0.2,0.65,0.826517968
0.64,0.16,0.2,0.7,0.826517968
0.64,0.16,0.2,0.9,0.826517968
0.64,0.16,0.2,0.95,0.826517968
0.64,0.2,0.16,0.5,0.826517968
0.64,0.2,0.16,0.55,0.826517968
0.64,0.2,0.16,0.6,0.826517968
0.64,0.2,0.16,0.65,0.826517968
0.64,0.2,0.16,0.7,0.826517968
0.64,0.2,0.16,0.9,0.826517968
0.64,0.2,0.16,0.95,0.826517968
0.68,0.08,0.24,0.75,0.826517968
0.68,0.08,0.24,0.8,0.826517968
0.68,0.12,0.2,0.75,0.826517968
0.68,0.12,0.2,0.8,0.826517968
0.68,0.12,0.2,0.95,0.826517968
0.68,0.16,0.16,0.65,0.826517968
0.68,0.16,0.16,0.7,0.826517968
0.68,0.16,0.16,0.75,0.826517968
0.68,0.16,0.16,0.85,0.826517968
0.68,0.16,0.16,0.95,0.826517968
0.68,0.2,0.12,0.5,0.826517968
0.68,0.2,0.12,0.55,0.826517968
0.68,0.2,0.12,0.6,0.826517968
0.68,0.2,0.12,0.65,0.826517968
0.68,0.2,0.12,0.7,0.826517968
0.68,0.2,0.12,0.75,0.826517968
0.68,0.2,0.12,0.8,0.826517968
0.68,0.2,0.12,0.85,0.826517968
0.68,0.2,0.12,0.9,0.826517968
0.68,0.2,0.12,0.95,0.826517968
0.72,0.04,0.24,0.75,0.826517968
0.72,0.04,0.24,0.8,0.826517968
0.72,0.08,0.2,0.75,0.826517968
0.72,0.08,0.2,0.8,0.826517968
0.72,0.08,0.2,0.95,0.826517968
0.72,0.12,0.16,0.7,0.826517968
0.72,0.12,0.16,0.75,0.826517968
0.72,0.12,0.16,0.8,0.826517968
0.72,0.16,0.12,0.5,0.826517968
0.72,0.16,0.12,0.55,0.826517968
0.72,0.16,0.12,0.6,0.826517968
0.72,0.16,0.12,0.65,0.826517968
0.72,0.16,0.12,0.7,0.826517968
0.72,0.16,0.12,0.75,0.826517968
0.72,0.16,0.12,0.8,0.826517968
0.72,0.16,0.12,0.85,0.826517968
0.72,0.2,0.08,0.5,0.826517968
0.72,0.2,0.08,0.55,0.826517968
0.72,0.2,0.08,0.6,0.826517968
0.72,0.2,0.08,0.65,0.826517968
0.72,0.2,0.08,0.7,0.826517968
0.72,0.2,0.08,0.75,0.826517968
0.72,0.2,0.08,0.8,0.826517968
0.72,0.2,0.08,0.85,0.826517968
0.72,0.2,0.08,0.9,0.826517968
0.72,0.2,0.08,0.95,0.826517968
0.76,0,0.24,0.75,0.826517968
0.76,0.04,0.2,0.75,0.826517968
0.76,0.16,0.08,0.5,0.826517968
0.76,0.16,0.08,0.55,0.826517968
0.76,0.16,0.08,0.6,0.826517968
0.76,0.16,0.08,0.65,0.826517968
0.76,0.2,0.04,0.85,0.826517968
0.76,0.2,0.04,0.9,0.826517968
0.8,0,0.2,0.75,0.826517968
0.8,0.12,0.08,0.5,0.826517968
0.8,0.12,0.08,0.55,0.826517968
0.8,0.12,0.08,0.6,0.826517968
0.8,0.12,0.08,0.65,0.826517968
0.8,0.16,0.04,0.8,0.826517968
0.8,0.16,0.04,0.85,0.826517968
0.8,0.16,0.04,0.9,0.826517968
0.84,0.08,0.08,0.5,0.826517968
0.84,0.08,0.08,0.55,0.826517968
0.84,0.08,0.08,0.6,0.826517968
0.84,0.08,0.08,0.65,0.826517968
0.84,0.08,0.08,0.7,0.826517968
0.84,0.08,0.08,0.75,0.826517968
0.84,0.08,0.08,0.8,0.826517968
0.84,0.08,0.08,0.85,0.826517968
0.84,0.08,0.08,0.9,0.826517968
0.84,0.08,0.08,0.95,0.826517968
0.84,0.12,0.04,0.9,0.826517968
0.84,0.12,0.04,0.95,0.826517968
0.88,0.04,0.08,0.5,0.826517968
0.88,0.04,0.08,0.55,0.826517968
0.88,0.04,0.08,0.6,0.826517968
0.88,0.04,0.08,0.65,0.826517968
0.88,0.04,0.08,0.7,0.826517968
0.88,0.04,0.08,0.75,0.826517968
0.88,0.04,0.08,0.8,0.826517968
0.88,0.04,0.08,0.85,0.826517968
0.88,0.04,0.08,0.9,0.826517968
0.88,0.04,0.08,0.95,0.826517968
0.88,0.08,0.04,0.95,0.826517968
0.92,0,0.08,0.5,0.826517968
0.92,0,0.08,0.55,0.826517968
0.92,0,0.08,0.6,0.826517968
0.92,0,0.08,0.65,0.826517968
0.92,0,0.08,0.7,0.826517968
0.92,0,0.08,0.75,0.826517968
0.92,0,0.08,0.8,0.826517968
0.92,0,0.08,0.85,0.826517968
0.92,0,0.08,0.9,0.826517968
0.92,0,0.08,0.95,0.826517968
0.92,0.04,0.04,0.5,0.826517968
0.92,0.04,0.04,0.55,0.826517968
0.92,0.04,0.04,0.6,0.826517968
0.92,0.04,0.04,0.65,0.826517968
0.92,0.04,0.04,0.7,0.826517968
0.92,0.04,0.04,0.75,0.826517968
0.92,0.04,0.04,0.8,0.826517968
0.92,0.04,0.04,0.85,0.826517968
0.92,0.04,0.04,0.9,0.826517968
0.92,0.04,0.04,0.95,0.826517968
0.92,0.08,0,0.8,0.826517968
0.96,0,0.04,0.5,0.826517968
0.96,0,0.04,0.55,0.826517968
0.96,0,0.04,0.6,0.826517968
0.96,0,0.04,0.65,0.826517968
0.96,0,0.04,0.7,0.826517968
0.96,0,0.04,0.75,0.826517968
0.96,0,0.04,0.8,0.826517968
0.96,0,0.04,0.85,0.826517968
0.96,0,0.04,0.9,0.826517968
0.96,0,0.04,0.95,0.826517968
0.08,0.2,0.72,0.7,0.82527881
0.08,0.2,0.72,0.75,0.82527881
0.08,0.2,0.72,0.8,0.82527881
0.08,0.2,0.72,0.85,0.82527881
0.08,0.2,0.72,0.9,0.82527881
0.08,0.2,0.72,0.95,0.82527881
0.12,0.2,0.68,0.7,0.82527881
0.2,0.2,0.6,0.55,0.82527881
0.28,0.2,0.52,0.9,0.82527881
0.28,0.2,0.52,0.95,0.82527881
0.28,0.24,0.48,0.6,0.82527881
0.28,0.24,0.48,0.65,0.82527881
0.32,0.16,0.52,0.6,0.82527881
0.32,0.2,0.48,0.55,0.82527881
0.32,0.2,0.48,0.6,0.82527881
0.32,0.2,0.48,0.65,0.82527881
